Question,Structure,Réponses,Occurrences,Nombre de réponses,Effectifs par structure,Pourcentage,Edition
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ002. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Aménagement du territoire",68,83,83,82,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ003. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Mobilité",70,83,83,84,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ004. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Administration",54,83,83,65,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ005. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Développement économique",59,83,83,71,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ006. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Gestion de l’espace public",58,83,83,70,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ007. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Sécurité",36,83,83,43,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ008. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Patrimoine",51,83,83,61,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ009. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Déchets",64,83,83,77,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ010. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Energie et éclairage",56,83,83,67,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ011. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Tourisme",44,83,83,53,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ012. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Citoyenneté",42,83,83,51,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,"SQ013. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Environnement",68,83,83,82,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un EPCI,Sans réponse,0,83,83,0,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ002. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Aménagement du territoire",21,29,29,72,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ003. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Mobilité",21,29,29,72,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ004. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Administration",21,29,29,72,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ005. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Développement économique",12,29,29,41,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ006. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Gestion de l’espace public",13,29,29,45,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ007. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Sécurité",9,29,29,31,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ008. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Patrimoine",19,29,29,66,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ009. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Déchets",8,29,29,28,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ010. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Energie et éclairage",12,29,29,41,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ011. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Tourisme",17,29,29,59,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ012. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Citoyenneté",13,29,29,45,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,"SQ013. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Environnement",21,29,29,72,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Un département,Sans réponse,0,29,29,0,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ002. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Aménagement du territoire",53,140,140,38,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ003. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Mobilité",57,140,140,41,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ004. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Administration",87,140,140,62,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ005. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Développement économique",31,140,140,22,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ006. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Gestion de l’espace public",58,140,140,41,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ007. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Sécurité",56,140,140,40,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ008. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Patrimoine",51,140,140,36,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ009. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Déchets",44,140,140,31,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ010. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Energie et éclairage",62,140,140,44,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ011. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Tourisme",38,140,140,27,2022
"Objectifs1SQ002]. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  ",Une commune,"SQ012. Au sein de votre collectivité, avez-vous identifié parmi les domaines suivants de nouveaux usages de la donnée qui pourraient être utiles ?  [Citoyenneté",70,140,140,50,2022
