Question,Structure,Réponses,Occurrences,Nombre de réponses,Effectifs par structure,Pourcentage
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une commune,"Non, mais c’est prévu dans les 12 prochains mois",4,24,24,13
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une commune,Sans réponse,6,24,24,20
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une commune,Je le fais déjà,3,24,24,10
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une commune,Je ne sais pas,5,24,24,17
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une commune,"Non, et ce n’est pas prévu dans les 12 prochains mois",12,24,24,40
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de moins de 3 500 hab.,Je le fais déjà,1,7,9,11
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de moins de 3 500 hab.,"Non, et ce n’est pas prévu dans les 12 prochains mois",2,7,9,22
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de moins de 3 500 hab.,"Non, mais c’est prévu dans les 12 prochains mois",1,7,9,11
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de moins de 3 500 hab.,Sans réponse,2,7,9,22
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de moins de 3 500 hab.,Je ne sais pas,3,7,9,33
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de 3 500 à 10 000 hab.,Je le fais déjà,0,5,6,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de 3 500 à 10 000 hab.,"Non, et ce n’est pas prévu dans les 12 prochains mois",4,5,6,67
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de 3 500 à 10 000 hab.,"Non, mais c’est prévu dans les 12 prochains mois",1,5,6,17
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de 3 500 à 10 000 hab.,Sans réponse,1,5,6,17
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de 3 500 à 10 000 hab.,Je ne sais pas,0,5,6,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de 10 000 à 100 000 hab.,Je le fais déjà,1,7,10,10
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de 10 000 à 100 000 hab.,"Non, et ce n’est pas prévu dans les 12 prochains mois",4,7,10,40
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de 10 000 à 100 000 hab.,"Non, mais c’est prévu dans les 12 prochains mois",1,7,10,10
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de 10 000 à 100 000 hab.,Sans réponse,3,7,10,30
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de 10 000 à 100 000 hab.,Je ne sais pas,1,7,10,10
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de plus de 100 000 hab.,Je le fais déjà,1,5,5,20
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de plus de 100 000 hab.,"Non, et ce n’est pas prévu dans les 12 prochains mois",2,5,5,40
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de plus de 100 000 hab.,"Non, mais c’est prévu dans les 12 prochains mois",1,5,5,20
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de plus de 100 000 hab.,Sans réponse,0,5,5,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Communes de plus de 100 000 hab.,Je ne sais pas,1,5,5,20
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une métropole,Je le fais déjà,14,18,18,78
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une métropole,"Non, et ce n’est pas prévu dans les 12 prochains mois",0,18,18,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une métropole,"Non, mais c’est prévu dans les 12 prochains mois",4,18,18,22
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une métropole,Sans réponse,0,18,18,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une métropole,Je ne sais pas,0,18,18,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Un EPCI (hors métropole),Je le fais déjà,12,30,33,36
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Un EPCI (hors métropole),"Non, et ce n’est pas prévu dans les 12 prochains mois",13,30,33,39
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Un EPCI (hors métropole),"Non, mais c’est prévu dans les 12 prochains mois",2,30,33,6
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Un EPCI (hors métropole),Sans réponse,3,30,33,9
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Un EPCI (hors métropole),Je ne sais pas,3,30,33,9
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Un département,Je le fais déjà,9,21,25,36
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Un département,"Non, et ce n’est pas prévu dans les 12 prochains mois",10,21,25,40
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Un département,"Non, mais c’est prévu dans les 12 prochains mois",1,21,25,4
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Un département,Sans réponse,4,21,25,16
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Un département,Je ne sais pas,1,21,25,4
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une région,Je le fais déjà,6,9,10,60
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une région,"Non, et ce n’est pas prévu dans les 12 prochains mois",0,9,10,0
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une région,"Non, mais c’est prévu dans les 12 prochains mois",2,9,10,20
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une région,Sans réponse,1,9,10,10
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Une région,Je ne sais pas,1,9,10,10
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Autre,Je le fais déjà,15,54,75,20
"Avec lesquels de ces partenaires potentiels collaborez-vous, ou prévoyez-vous de le faire, au sujet des données ?  [Un Assistant à la maîtrise d’ouvrage (AMO) ]",Autre,"Non, et ce n’est pas prévu dans les 12 prochains mois",25,54,75,33
