Question,Structure,Réponses,Occurrences,Nombre de réponses,Effectifs par structure,Pourcentage
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une commune,Je ne sais pas,5,30,30,17
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une commune,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",7,30,30,23
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une commune,Oui,1,30,30,3
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une commune,Sans réponse,0,30,30,0
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une métropole,Je ne sais pas,2,18,18,11
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une métropole,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",5,18,18,28
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une métropole,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",9,18,18,50
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une métropole,Oui,2,18,18,11
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une région,Je ne sais pas,3,10,10,30
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une région,"Non, et l’élaboration d’une charte n’est pas prévue dans les 12 prochains mois",0,10,10,0
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une région,"Non, mais elle prévoit d’en élaborer une dans les 12 prochains mois",6,10,10,60
Votre structure a-t-elle adopté une charte éthique de la donnée ?,Une région,Oui,1,10,10,10
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Autre,Sans réponse,12,63,75,16
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Autre,Je ne sais pas,17,63,75,23
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Autre,Non,36,63,75,48
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Autre,Oui,10,63,75,13
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de 10 000 à 100 000 hab.,Sans réponse,0,10,10,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de 10 000 à 100 000 hab.,Je ne sais pas,3,10,10,30
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de 10 000 à 100 000 hab.,Non,7,10,10,70
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de 10 000 à 100 000 hab.,Oui,0,10,10,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de 3 500 à 10 000 hab.,Sans réponse,0,6,6,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de 3 500 à 10 000 hab.,Je ne sais pas,0,6,6,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de 3 500 à 10 000 hab.,Non,6,6,6,100
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de 3 500 à 10 000 hab.,Oui,0,6,6,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de moins de 3 500 hab.,Sans réponse,1,8,9,11
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de moins de 3 500 hab.,Je ne sais pas,2,8,9,22
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de moins de 3 500 hab.,Non,5,8,9,56
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de moins de 3 500 hab.,Oui,1,8,9,11
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de plus de 100 000 hab.,Sans réponse,0,5,5,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de plus de 100 000 hab.,Je ne sais pas,0,5,5,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de plus de 100 000 hab.,Non,4,5,5,80
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Communes de plus de 100 000 hab.,Oui,1,5,5,20
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total,Sans réponse,14,177,191,7
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total,Je ne sais pas,44,177,191,23
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total,Non,110,177,191,58
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total,Oui,23,177,191,12
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total hors communes < 3500 habitants,Sans réponse,13,169,182,7
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total hors communes < 3500 habitants,Je ne sais pas,42,169,182,23
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total hors communes < 3500 habitants,Non,105,169,182,58
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total hors communes < 3500 habitants,Oui,22,169,182,12
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total pondéré,Je ne sais pas,,,,15
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total pondéré,Sans réponse,,,,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total pondéré,Non,,,,83
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Total pondéré,Oui,,,,2
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Un EPCI (hors métropole),Sans réponse,0,33,33,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Un EPCI (hors métropole),Je ne sais pas,9,33,33,27
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Un EPCI (hors métropole),Non,22,33,33,67
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Un EPCI (hors métropole),Oui,2,33,33,6
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Un département,Sans réponse,1,24,25,4
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Un département,Je ne sais pas,7,24,25,28
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Un département,Non,15,24,25,60
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Un département,Oui,2,24,25,8
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une commune,Non,22,29,30,73
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une commune,Oui,2,29,30,7
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une commune,Je ne sais pas,5,29,30,17
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une commune,Sans réponse,1,29,30,3
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une métropole,Sans réponse,0,18,18,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une métropole,Je ne sais pas,4,18,18,22
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une métropole,Non,10,18,18,56
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une métropole,Oui,4,18,18,22
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une région,Sans réponse,0,10,10,0
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une région,Je ne sais pas,2,10,10,20
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une région,Non,5,10,10,50
Votre structure a-t-elle conduit des actions pour mettre en œuvre les obligations de transparence algorithmique ?,Une région,Oui,3,10,10,30
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Autre,Oui,39,75,75,52
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Autre,"Non, et ce n’est pas prévu dans les 12 prochains mois",12,75,75,16
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Autre,"Non, mais c’est prévu dans les 12 prochains mois",14,75,75,19
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Autre,Je ne sais pas,10,75,75,13
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de 10 000 à 100 000 hab.,Oui,3,10,10,30
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de 10 000 à 100 000 hab.,"Non, et ce n’est pas prévu dans les 12 prochains mois",3,10,10,30
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de 10 000 à 100 000 hab.,"Non, mais c’est prévu dans les 12 prochains mois",3,10,10,30
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de 10 000 à 100 000 hab.,Je ne sais pas,1,10,10,10
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de 3 500 à 10 000 hab.,Oui,0,6,6,0
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de 3 500 à 10 000 hab.,"Non, et ce n’est pas prévu dans les 12 prochains mois",2,6,6,33
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de 3 500 à 10 000 hab.,"Non, mais c’est prévu dans les 12 prochains mois",4,6,6,67
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de 3 500 à 10 000 hab.,Je ne sais pas,0,6,6,0
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de moins de 3 500 hab.,Oui,2,9,9,22
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de moins de 3 500 hab.,"Non, et ce n’est pas prévu dans les 12 prochains mois",3,9,9,33
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de moins de 3 500 hab.,"Non, mais c’est prévu dans les 12 prochains mois",2,9,9,22
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de moins de 3 500 hab.,Je ne sais pas,2,9,9,22
Votre structure a-t-elle défini des règles de gouvernance de la donnée (internes ou externes) ? ,Communes de plus de 100 000 hab.,Oui,3,5,5,60
